Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Library-HIVD4DTLogic.json	1013	4	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	397	46	0	0	0	0	17	0	0
fsh-generated/resources/Library-HIVElements.json	1036	4	0	0	2	0	0	0	46	734	0	0	0	0	0	0	0	2	0	0	34731	2368	0	0	0	0	1503	0	2
fsh-generated/resources/Library-HIVEncounterElements.json	1090	4	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	19159	1172	0	0	0	0	845	0	0
fsh-generated/resources/Library-HIVIND11Logic.json	1105	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	159	32	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND12Logic.json	1078	4	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	170	34	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND13Logic.json	1070	4	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	168	32	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND14Logic.json	1106	4	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	198	34	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND15Logic.json	1132	4	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	149	31	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND16Logic.json	1067	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	205	35	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND18Logic.json	1067	4	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	160	34	0	0	0	0	6	0	0
